JARVIS-ID,Formula,Spacegroup,Atom,Wycoff,Diag_Vxx,Diag_Vyy,Diag_Vzz,Eta,VASP_Vxx,VASP_Vxy,VASP_Vxz,VASP_Vyy,VASP_Vyz,VASP_Vzz
JVASP-5806,PAuS4,2,Au,a,-11.9428,-21.536,33.4787,0.286546371,11.9412,24.7549,6.3116,4.1873,-0.9262,-16.1285
JVASP-5806,PAuS4,2,S,i,5.1774,14.4539,-19.6313,0.472536205,-7.9419,-13.002,0.3434,-4.1496,5.304,12.0915
JVASP-5809,MgPSe3,148,Mg,c,0.1294,0.1296,-0.259,0.000772201,0.0668,-0.0414,-0.1369,0.1022,-0.0901,-0.169
JVASP-5809,MgPSe3,148,P,c,0.0149,0.0149,-0.0297,0,0.0077,-0.0048,-0.0157,0.0117,-0.0104,-0.0194
JVASP-5809,MgPSe3,148,Se,f,-21.3274,-25.2609,46.5882,0.084431251,-19.8724,14.2439,-9.1646,16.7043,-31.6677,3.1681
JVASP-58094,YMoO3,194,Y,a,-5.4919,-5.4925,10.9844,5.46E-05,-5.4919,0,0,-5.4925,0,10.9844
JVASP-58094,YMoO3,194,Mo,c,2.8441,2.8452,-5.6892,0.000193349,2.8452,0,0,2.8441,0,-5.6892
JVASP-58094,YMoO3,194,O,f,-1.4975,-1.4976,2.9951,3.34E-05,-1.4975,0,0,-1.4976,0,2.9951
JVASP-58094,YMoO3,194,O,b,1.4154,1.4154,-2.8308,0,1.4154,0,0,1.4154,0,-2.8308
JVASP-58095,YCoO3,194,Y,a,-5.587,-5.5874,11.1745,3.58E-05,-5.5874,0,0,-5.587,0,11.1745
JVASP-58095,YCoO3,194,Co,c,1.2721,1.2722,-2.5443,3.93E-05,1.2721,0,0,1.2722,0,-2.5443
JVASP-58095,YCoO3,194,O,f,-3.247,-3.247,6.494,0,-3.247,0,0,-3.247,0,6.494
JVASP-58095,YCoO3,194,O,b,5.7321,5.7321,-11.4642,0,5.7321,0,0,5.7321,0,-11.4642
JVASP-581,NbSe2,164,Nb,a,3.6886,3.6894,-7.378,0.00010843,3.6886,0,0,3.6894,0,-7.378
JVASP-581,NbSe2,164,Se,d,1.6412,1.6413,-3.2825,3.05E-05,1.6412,0,0,1.6413,0,-3.2825
JVASP-5812,Ga2Br8Pd,12,Ga,i,-0.6683,-6.3454,7.0137,0.809430115,-2.1727,-1.0756,-2.2911,3.6602,-5.3272,-1.4875
JVASP-5812,Ga2Br8Pd,12,Br,j,13.9317,25.0561,-38.9878,0.285330283,-11.0219,-17.9416,-24.8491,3.1239,-11.6097,7.8981
JVASP-5812,Ga2Br8Pd,12,Br,i,-23.3383,-23.3789,46.7172,0.000869059,-22.724,3.4934,5.519,-3.4892,31.4065,26.2131
JVASP-5812,Ga2Br8Pd,12,Pd,a,8.0035,8.512,-16.5155,0.030789259,-7.9586,-5.7864,-10.1548,6.2559,-3.9175,1.7027
JVASP-5815,Ga2PdI8,12,Ga,i,-0.6549,-5.2278,5.8827,0.777347137,-1.9274,-0.8079,-1.9175,3.1957,-4.3687,-1.2683
JVASP-5815,Ga2PdI8,12,Pd,a,5.6216,6.0323,-11.6538,0.035241724,-5.2429,-4.1058,-7.4441,4.2527,-2.5204,0.9902
JVASP-5815,Ga2PdI8,12,I,j,21.0137,37.4481,-58.4618,0.281113479,-14.0163,-18.2489,-42.1026,25.4921,-6.0173,-11.4758
JVASP-5815,Ga2PdI8,12,I,i,-31.1217,-36.1092,67.2309,0.074184638,55.5438,13.4498,28.8599,-32.5613,6.7567,-22.9825
JVASP-5818,GaPS4,14,Ga,e,-0.6641,-2.3889,3.053,0.564952506,-1.2667,0.8162,-1.9654,-0.7154,-0.4279,1.9821
JVASP-5818,GaPS4,14,P,e,-0.1541,-0.1891,0.3431,0.102011075,0.0164,-0.0125,0.2558,-0.1556,-0.0334,0.1392
JVASP-5818,GaPS4,14,S,e,-1.1683,-16.7219,17.8902,0.869392181,10.4447,-9.1396,-10.8365,-5.9157,-4.1549,-4.529
JVASP-582,NbSe2,187,Nb,b,17.6109,17.611,-35.2219,2.84E-06,17.611,0,0,17.6109,0,-35.2219
JVASP-582,NbSe2,187,Nb,g,3.6543,3.6545,-7.3088,2.74E-05,3.6545,0,0,3.6543,0,-7.3088
JVASP-582,NbSe2,187,Nb,c,3.4635,3.4636,-6.9271,1.44E-05,3.4636,0,0,3.4635,0,-6.9271
JVASP-582,NbSe2,187,Se,g,17.9457,17.9458,-35.8915,2.79E-06,17.9458,0,0,17.9457,0,-35.8915
JVASP-582,NbSe2,187,Se,i,1.9271,1.9272,-3.8543,2.59E-05,1.9272,0,0,1.9271,0,-3.8543
JVASP-582,NbSe2,187,Se,h,1.7863,1.7864,-3.5727,2.80E-05,1.7864,0,0,1.7863,0,-3.5727
JVASP-5821,O6SI2,15,O,f,-4.4562,-8.6813,13.1375,0.321606089,0.8791,10.7549,-0.7075,3.484,-1.3294,-4.3631
JVASP-5821,O6SI2,15,S,e,-0.1662,-0.6799,0.8461,0.607138636,-0.0908,0.0135,-0.2656,-0.6783,-0.0473,0.7691
JVASP-5821,O6SI2,15,I,f,78.5507,107.4982,-186.0489,0.155590815,-43.2849,-33.2189,142.7507,74.696,21.6566,-31.4111
JVASP-5824,Ta3Br7S,8,Ta,a,7.1791,7.2875,-14.4666,0.007493122,6.0492,-4.4219,2.0149,-9.635,7.8873,3.5858
JVASP-5824,Ta3Br7S,8,Ta,b,7.2815,7.4694,-14.7509,0.012738206,3.3541,-4.0012,-7.4281,3.4096,-7.5962,-6.7637
JVASP-5824,Ta3Br7S,8,Br,a,4.5272,4.6269,-9.1541,0.010891295,1.3314,-0.0632,5.878,4.5259,0.1128,-5.8573
JVASP-5824,Ta3Br7S,8,Br,b,-0.263,-18.3998,18.6628,0.97181559,-11.0955,14.4636,1.9386,10.2417,4.018,0.8539
JVASP-5824,Ta3Br7S,8,S,a,0.6234,0.672,-1.2954,0.037517369,0.1648,-0.0244,0.818,0.6707,0.0436,-0.8355
JVASP-58243,BaLiF3,221,Ba,a,0,0,0,0,0,0,0,0,0,0
JVASP-58243,BaLiF3,221,Li,b,0,0,0,0,0,0,0,0,0,0
JVASP-58243,BaLiF3,221,F,c,0.3302,0.3302,-0.6605,0,-0.6605,0,0,0.3302,0,0.3302
JVASP-58244,O6CuTeBa2,139,O,h,-7.4778,-7.9185,15.3963,0.02862376,-3.3785,6.1586,-6.7596,0.4355,-9.1696,2.9429
JVASP-58244,O6CuTeBa2,139,O,e,-7.0422,-7.0422,14.0845,0,-3.6494,4.5982,6.2469,-0.8104,8.4663,4.4598
JVASP-58244,O6CuTeBa2,139,Cu,a,4.5278,4.5282,-9.056,4.42E-05,2.346,-2.9568,-4.0168,0.5213,-5.4436,-2.8673
JVASP-58244,O6CuTeBa2,139,Te,b,4.7355,4.7355,-9.471,0,2.454,-3.092,-4.2007,0.545,-5.6931,-2.9989
JVASP-58244,O6CuTeBa2,139,Ba,d,-0.2045,-0.2046,0.409,0.000244499,-0.1062,0.1334,0.1814,-0.0234,0.2459,0.1296
JVASP-58256,Si3Pt2,194,Si,f,-0.1829,-0.1829,0.3658,0,-0.1829,0,0,-0.1829,0,0.3658
JVASP-58256,Si3Pt2,194,Si,b,-1.6848,-1.6848,3.3697,0,-1.6848,0,0,-1.6848,0,3.3697
JVASP-58256,Si3Pt2,194,Pt,f,2.1302,2.1303,-4.2606,2.35E-05,2.1303,0,0,2.1302,0,-4.2606
JVASP-58260,SiO2,181,Si,d,-0.1603,-0.6056,0.7659,0.581407494,-0.2627,0.5939,0,0.423,0,-0.1603
JVASP-58260,SiO2,181,O,i,-4.2855,-4.9295,9.215,0.069886055,-2.1413,3.7139,3.369,2.147,5.8353,-0.0057
JVASP-58261,TmB2C2,127,Tm,a,-0.8623,-0.8623,1.7247,0,-0.8623,0,0,-0.8623,0,1.7247
JVASP-58261,TmB2C2,127,B,h,-0.6572,-1.2443,1.9015,0.308756245,-0.9507,-0.2936,0,-0.9507,0,1.9015
JVASP-58261,TmB2C2,127,C,h,-0.7009,-1.6825,2.3833,0.4118659,-1.1917,0.4908,0,-1.1917,0,2.3833
JVASP-58262,LuB2C2,127,Lu,a,-1.16,-1.16,2.32,0,-1.16,0,0,-1.16,0,2.32
JVASP-58262,LuB2C2,127,B,h,-0.6365,-1.2234,1.8598,0.315571567,-0.9299,-0.2935,0,-0.9299,0,1.8598
JVASP-58262,LuB2C2,127,C,h,-0.6615,-1.6744,2.3358,0.433641579,-1.1679,0.5064,0,-1.1679,0,2.3358
JVASP-5827,CuSe2Cl,14,Cu,e,-1.2044,-3.0098,4.2142,0.428408713,1.4141,-0.0401,-3.5167,-1.2109,-0.1097,-0.2031
JVASP-5827,CuSe2Cl,14,Se,e,10.5651,33.029,-43.5941,0.515296795,-8.6256,-21.8287,-29.2917,16.0429,-4.8574,-7.4173
JVASP-5827,CuSe2Cl,14,Cl,e,0.4354,6.556,-6.9914,0.875446978,-0.7235,-6.7275,0.6065,0.2929,0.033,0.4306
JVASP-58272,Be2Nb3,127,Be,g,-0.0175,-0.1301,0.1476,0.762872629,-0.0738,-0.0563,0,-0.0738,0,0.1476
JVASP-58272,Be2Nb3,127,Nb,a,-4.7118,-4.7118,9.4236,0,-4.7118,0,0,-4.7118,0,9.4236
JVASP-58272,Be2Nb3,127,Nb,h,-3.1705,-3.4264,6.5969,0.038790947,1.7132,-4.8837,0,1.7132,0,-3.4264
JVASP-58288,CO2,136,C,b,2.5093,2.6761,-5.1854,0.032167239,-1.338,3.8473,-0.0021,-1.338,0.0021,2.6761
JVASP-58288,CO2,136,O,g,-3.1297,-3.5062,6.6359,0.056736841,1.5658,5.0711,0.0029,1.5639,0.0029,-3.1297
JVASP-58291,CO,198,C,a,5.1676,5.1676,-10.3351,0,0,-5.1676,-5.1676,0,-5.1676,0
JVASP-58291,CO,198,O,a,3.5039,3.5039,-7.0078,0,0,-3.5039,-3.5039,0,-3.5039,0
JVASP-58292,AlCo2Pr2,15,Al,e,0.4176,0.9006,-1.3182,0.366408739,0.4873,-0.2489,-0.3123,0.7507,-0.188,-1.2379
JVASP-58292,AlCo2Pr2,15,Co,f,-0.0347,-1.0218,1.0565,0.934311406,0.7574,-0.5526,-0.1248,-0.4532,0.5692,-0.3043
JVASP-58292,AlCo2Pr2,15,Pr,f,-0.0246,-11.4701,11.4947,0.995719767,9.5816,0.8231,4.3727,-11.0817,-1.9018,1.5001
JVASP-583,NbSe2,194,Nb,b,3.6503,3.7298,-7.3801,0.010772212,3.6701,0.0344,0,3.7099,0,-7.3801
JVASP-583,NbSe2,194,Se,f,2.252,2.2825,-4.5344,0.006726359,2.2596,0.0132,0.0115,2.2748,-0.0067,-4.5344
JVASP-58316,O3MgSi,148,O,f,0.7244,5.219,-5.9434,0.756233806,-0.4631,4.4136,-3.4146,0.12,0.4802,0.3431
JVASP-58316,O3MgSi,148,Mg,c,-0.2071,-0.2074,0.4146,0.000723589,-0.0919,0.0779,0.2287,-0.1548,0.1546,0.2467
JVASP-58316,O3MgSi,148,Si,c,-0.2479,-0.2479,0.4959,0,-0.1101,0.0931,0.2736,-0.185,0.1849,0.2951
JVASP-5833,As8S9,13,As,g,7.227,12.741,-19.9679,0.27614321,-3.9538,-5.445,12.5183,10.7139,5.6766,-6.7601
JVASP-5833,As8S9,13,S,g,3.2564,13.7415,-16.998,0.616843158,2.6312,-7.2074,-12.8757,1.5773,-3.5903,-4.2085
JVASP-5833,As8S9,13,S,f,4.1969,14.2697,-18.4666,0.545460453,4.1969,0,0,11.2209,9.5137,-15.4178
JVASP-5833,As8S9,13,S,e,3.8774,14.1905,-18.068,0.570793668,3.8774,0,0,-12.2023,-12.4423,8.3249
JVASP-58343,O3BaPr,74,O,g,-2.0791,-2.9006,4.9797,0.164969777,-1.2562,-2.1051,2.2049,-0.2026,-2.7569,1.4588
JVASP-58343,O3BaPr,74,O,e,-2.303,-2.5254,4.8284,0.046060807,-1.1393,-1.7364,-2.0166,-0.0525,3.0091,1.1918
JVASP-58343,O3BaPr,74,Ba,e,0.9669,7.6388,-8.6057,0.775288472,-5.1083,-1.5754,-6.0609,3.2106,2.7301,1.8977
JVASP-58343,O3BaPr,74,Pr,b,1.7803,2.4551,-4.2354,0.159323795,-3.5996,1.8718,-0.0681,1.3194,0.3325,2.2802
JVASP-58344,O3BaPr,167,O,e,-1.9656,-3.2845,5.2501,0.251214263,-0.7733,-2.0798,-1.9463,-0.4372,3.4447,1.2105
JVASP-58344,O3BaPr,167,Ba,a,-6.1831,-6.1833,12.3665,1.62E-05,-2.0485,2.9265,7.1441,-4.1121,5.0563,6.1606
JVASP-58344,O3BaPr,167,Pr,b,-2.2558,-2.256,4.5118,4.43E-05,-0.7473,1.0678,2.6064,-1.5003,1.8447,2.2476
JVASP-58345,SiO2,180,Si,c,-0.1609,-0.6053,0.7662,0.580005221,-0.2624,-0.5939,0,0.4233,0,-0.1609
JVASP-58345,SiO2,180,O,j,-4.2852,-4.9298,9.215,0.069951167,-2.1413,3.7134,-3.3692,2.1465,-5.8356,-0.0052
JVASP-58348,SiO2,136,Si,a,-0.2868,-1.5876,1.8744,0.693982074,0.7938,-1.0806,0,0.7938,0,-1.5876
JVASP-58348,SiO2,136,O,f,4.8441,6.253,-11.0971,0.126961098,-2.422,8.675,0,-2.422,0,4.8441
JVASP-58349,SiO2,152,Si,b,-0.0782,-0.693,0.7712,0.79719917,-0.2468,-0.5877,-0.2017,0.4319,-0.1165,-0.1851
JVASP-58349,SiO2,152,O,c,-3.3799,-5.4306,8.8104,0.232759012,-2.4717,3.4134,-1.7951,2.3434,-6.2118,0.1283
JVASP-58353,BaTiS3,194,Ba,d,-2.5039,-2.5041,5.008,3.99E-05,-2.5041,0,0,-2.5039,0,5.008
JVASP-58353,BaTiS3,194,Ti,a,1.2324,1.2325,-2.465,4.06E-05,1.2325,0,0,1.2324,0,-2.465
JVASP-58353,BaTiS3,194,S,h,0.9485,1.4877,-2.4362,0.221328298,-2.4362,0,0,0.9485,0,1.4877
JVASP-58359,S3ScU,63,S,f,0.5992,0.6446,-1.2438,0.036501045,0.6446,0,0,-0.6386,0.8655,-0.0061
JVASP-58359,S3ScU,63,S,c,-0.684,-0.7224,1.4064,0.027303754,-0.7224,0,0,1.4064,0,-0.684
JVASP-58359,S3ScU,63,Sc,b,0.6128,0.7129,-1.3257,0.075507279,0.7129,-0.0001,0,0.3808,-0.6293,-1.0937
JVASP-58359,S3ScU,63,U,c,7.3691,19.1924,-26.5614,0.445130904,-26.5614,-0.0002,0,7.3691,0,19.1924
JVASP-5836,Er3Ru2,176,Er,h,2.8683,5.1911,-8.0594,0.28821004,-4.1075,6.0619,0,1.2392,0,2.8683
JVASP-5836,Er3Ru2,176,Ru,c,1.6611,1.6616,-3.3227,0.00015048,1.6612,0.0003,0,1.6614,0,-3.3227
JVASP-5836,Er3Ru2,176,Ru,b,-1.4065,-1.407,2.8135,0.000177715,-1.4069,0.0003,0,-1.4067,0,2.8135
JVASP-58363,LiY2Si2,127,Li,a,-0.0086,-0.0086,0.0172,0,-0.0086,0,0,-0.0086,0,0.0172
JVASP-58363,LiY2Si2,127,Y,h,-0.9939,-4.6817,5.6756,0.649763902,0.4969,5.1786,0,0.4969,0,-0.9939
JVASP-58363,LiY2Si2,127,Si,g,0.8077,1.6509,-2.4587,0.342945459,1.2293,-0.4216,0,1.2293,0,-2.4587
JVASP-58368,BeO,136,Be,g,-0.0467,-0.2106,0.2573,0.636999611,0.1053,0.152,0,0.1053,0,-0.2106
JVASP-58368,BeO,136,O,f,0.0841,0.8143,-0.8984,0.812778272,-0.042,0.8564,0,-0.042,0,0.0841
JVASP-58373,NaAlF4,123,Na,a,-0.1797,-0.1797,0.3594,0,-0.1797,0,0,-0.1797,0,0.3594
JVASP-58373,NaAlF4,123,Al,d,0.7104,0.7104,-1.4207,0,0.7104,0,0,0.7104,0,-1.4207
JVASP-58373,NaAlF4,123,F,e,-5.2259,-5.5916,10.8175,0.033806332,-5.2259,0,0,10.8175,0,-5.5916
JVASP-58373,NaAlF4,123,F,h,-2.2288,-2.2288,4.4576,0,-2.2288,0,0,-2.2288,0,4.4576
JVASP-58383,AlF3,221,Al,a,0,0,0,0,0,0,0,0,0,0
JVASP-58383,AlF3,221,F,d,-6.1721,-6.1721,12.3442,0,-6.1721,0,0,-6.1721,0,12.3442
JVASP-58388,BO3Al,167,B,a,-1.8124,-1.8124,3.6248,0,-0.9041,0.6017,1.9369,-1.4138,1.283,2.3179
JVASP-58388,BO3Al,167,O,e,2.317,5.6279,-7.9449,0.416732747,-6.0969,3.3758,-3.1236,3.965,-0.4573,2.1319
JVASP-58388,BO3Al,167,Al,b,0.1969,0.1969,-0.3938,0,0.0982,-0.0654,-0.2104,0.1536,-0.1394,-0.2518
JVASP-58389,LiO3Re,161,Li,a,-0.0371,-0.0371,0.0742,0,-0.0143,0.0157,0.0421,-0.0262,0.0291,0.0406
JVASP-58389,LiO3Re,161,O,b,-1.3304,-3.7239,5.0543,0.473557169,-0.9485,-2.5554,-1.4462,-0.6203,3.1776,1.5688
JVASP-58389,LiO3Re,161,Re,a,0.8988,0.9007,-1.7995,0.001055849,0.3477,-0.381,-1.0202,0.6355,-0.7049,-0.9832
JVASP-5839,AlSiTe3,162,Al,d,0.0447,0.0447,-0.0893,0,0.0447,0,0,0.0447,0,-0.0893
JVASP-5839,AlSiTe3,162,Si,e,1.4685,1.4685,-2.937,0,1.4685,0,0,1.4685,0,-2.937
JVASP-5839,AlSiTe3,162,Te,k,-12.6132,-21.783,34.3962,0.266593403,34.2831,-0.0009,-2.5179,-12.6132,0.0026,-21.6699
JVASP-58395,LaF3,194,La,c,1.2694,1.2701,-2.5395,0.000275645,1.2694,0,0,1.2701,0,-2.5395
JVASP-58395,LaF3,194,F,f,-0.0884,-0.0885,0.1769,0.000565291,-0.0885,0,0,-0.0884,0,0.1769
JVASP-58395,LaF3,194,F,b,0.9433,0.9435,-1.8869,0.000105994,0.9433,0,0,0.9435,0,-1.8869
JVASP-58403,KF,221,K,a,0,0,0,0,0,0,0,0,0,0
JVASP-58403,KF,221,F,b,0,0,0,0,0,0,0,0,0,0
JVASP-58410,K2CoSe2,72,K,j,0.3652,0.5526,-0.9178,0.204183918,0.3104,-0.2798,-0.1275,-0.3791,-0.6509,0.0687
JVASP-58410,K2CoSe2,72,Co,a,-0.5942,-1.0303,1.6245,0.268451831,1.2634,0.0713,-0.8397,-0.9346,0.1657,-0.3288
JVASP-58410,K2CoSe2,72,Se,j,1.5798,3.9336,-5.5134,0.426923495,1.8055,-1.0991,0.5249,-4.6065,-2.5568,2.801
JVASP-58411,CoSe2Rb2,72,Co,a,0.4904,2.2185,-2.7089,0.637934217,1.8538,0.5117,-0.8662,-2.0153,1.215,0.1615
JVASP-58411,CoSe2Rb2,72,Se,j,2.9917,3.4534,-6.4451,0.071635816,2.0864,1.0339,-3.2459,2.1677,2.4552,-4.2542
JVASP-58411,CoSe2Rb2,72,Rb,j,0.8832,1.5212,-2.4044,0.265346864,0.9299,-0.0127,-1.4041,0.8829,-0.0299,-1.8128
JVASP-58413,LiBO4Si,82,Li,b,-0.0498,-0.0498,0.0997,0,-0.0258,0.0325,0.0442,-0.0058,0.0599,0.0316
JVASP-58413,LiBO4Si,82,B,d,0.049,0.049,-0.0979,0,0.0254,-0.0319,-0.0434,0.0057,-0.0588,-0.0311
JVASP-58413,LiBO4Si,82,O,g,-1.9939,-6.5008,8.4947,0.530554346,-2.4822,-3.5277,-4.3607,-3.0375,2.1933,5.5197
JVASP-58413,LiBO4Si,82,Si,a,-0.3699,-0.3699,0.7398,0,-0.1918,0.2412,0.3282,-0.0431,0.4446,0.2349
JVASP-58423,F6KScRb2,87,F,h,-0.5304,-1.2144,1.7448,0.392022008,-1.032,0.4855,-0.1062,0.5533,-1.1631,0.4787
JVASP-58423,F6KScRb2,87,F,e,-0.6916,-0.6917,1.3833,7.23E-05,-0.3458,0.4886,0.5993,-0.0012,0.8469,0.347
JVASP-58423,F6KScRb2,87,K,b,-0.1123,-0.1123,0.2246,0,-0.0561,0.0794,0.0973,-0.0003,0.1375,0.0564
JVASP-58423,F6KScRb2,87,Sc,a,-0.2387,-0.2388,0.4775,0.000209424,-0.1193,0.1687,0.2069,-0.0005,0.2923,0.1198
JVASP-58423,F6KScRb2,87,Rb,d,1.8044,1.8045,-3.6088,2.77E-05,0.9027,-1.2743,-1.5634,0.0034,-2.2094,-0.9062
JVASP-58436,BO3Ti,167,B,a,-1.7222,-1.7222,3.4445,0,-0.904,0.5372,1.8082,-1.3696,1.1871,2.2735
JVASP-58436,BO3Ti,167,O,e,0.6639,4.6156,-5.2795,0.748498911,0.1331,-2.9428,2.4475,2.6836,1.6068,-2.8167
JVASP-58436,BO3Ti,167,Ti,b,-0.4603,-0.4608,0.921,0.000542888,-0.2418,0.1435,0.4837,-0.366,0.3175,0.6078
JVASP-58441,Ta2Se3,11,Ta,e,0.9058,8.1196,-9.0253,0.79928645,8.1196,0,0,-9.023,0.1521,0.9034
JVASP-58441,Ta2Se3,11,Se,e,1.5242,3.1339,-4.6582,0.345562664,1.5242,0,0,-3.4485,2.8218,1.9243
JVASP-5845,NbI5,14,Nb,e,1.1521,5.0153,-6.1674,0.626390375,-0.1165,-2.8171,-3.2189,3.4607,-1.5407,-3.3443
JVASP-5845,NbI5,14,I,e,-11.2245,-24.881,36.1056,0.378237725,0.298,-27.0102,12.8953,8.4387,-7.3947,-8.7367
JVASP-5848,AgTe2Au,51,Ag,d,6.8882,7.9645,-14.8527,0.072464939,6.8882,0,0,0.9132,10.5437,-7.8015
JVASP-5848,AgTe2Au,51,Te,f,-9.6856,-17.2883,26.9739,0.28185394,26.9739,0,0,-9.6856,-0.0052,-17.2883
JVASP-5848,AgTe2Au,51,Te,e,-3.1881,-7.6851,10.8732,0.413585697,10.8732,0,0,-7.6851,0.0078,-3.1881
JVASP-5848,AgTe2Au,51,Au,a,16.595,24.3404,-40.9353,0.189210779,16.595,0,0,5.9426,-29.3675,-22.5375
JVASP-585,Se2Nb,5,Se,c,2.4239,2.5543,-4.9782,0.026194207,2.4135,-0.0096,0.9826,2.4189,0.3344,-4.8324
JVASP-585,Se2Nb,5,Nb,a,3.6029,3.7107,-7.3136,0.014739663,3.3884,0,1.515,3.7107,0.0005,-7.0991
JVASP-5851,CrBrO,59,Cr,a,1.8087,1.2621,-3.0708,0.178,1.2621,0,0,-3.0708,0,1.8087
JVASP-5851,CrBrO,59,Br,b,13.0805,9.8344,-22.915,0.142,9.8344,0,0,-22.915,0,13.0805
JVASP-5851,CrBrO,59,O,b,1.2697,0.5135,-1.7832,0.424,0.5135,0,0,1.2697,0,-1.7832
JVASP-5857,VBr2O,71,V,a,5.9392,5.8565,-11.7958,0.007,-11.7958,0,0,5.8565,0,5.9392
JVASP-5857,VBr2O,71,Br,j,13.5048,8.5017,-22.0064,0.227,-22.0064,0,0,13.5048,0,8.5017
JVASP-5857,VBr2O,71,O,b,1.0013,0.8451,-1.8464,0.085,-1.8464,0,0,1.0013,0,0.8451
JVASP-586,NbSe3,11,Nb,e,1.0125,1.8567,-2.8692,0.294228356,1.0125,0,0,-1.6906,-2.0447,0.678
JVASP-586,NbSe3,11,Se,e,-19.4409,-20.8059,40.2468,0.03391574,-19.4409,0,0,-5.1915,-26.6363,24.6325
JVASP-5863,OBr4W,79,O,a,0.1168,0.1169,-0.2337,0.000427899,-0.2031,0,-0.0989,0.1168,0,0.0863
JVASP-5863,OBr4W,79,Br,c,-10.1673,-12.154,22.3213,0.089004673,-9.1584,-4.432,-8.4629,-2.6629,12.9634,11.8213
JVASP-5863,OBr4W,79,W,a,19.1704,19.1715,-38.3419,2.87E-05,-33.326,0,-16.2271,19.1708,0.0006,14.1553
JVASP-587,NbTe2,164,Nb,a,3.7332,3.7343,-7.4675,0.000147305,3.7332,0,0,3.7343,-0.0012,-7.4675
JVASP-587,NbTe2,164,Te,d,5.1114,5.1124,-10.2238,9.78E-05,5.1114,0,0,5.1124,-0.0015,-10.2238
JVASP-588,TaS2,160,Ta,a,7.7975,7.7972,-15.5948,0,7.7975,0,0,7.7972,0,-15.5948
JVASP-588,TaS2,160,S,a,1.8078,1.8077,-3.6155,0,1.8077,0,0,1.8078,0,-3.6155
JVASP-589,TaSe2,164,Ta,a,7.66,7.6625,-15.3226,0.000163158,7.66,0,0,7.6625,0,-15.3226
JVASP-589,TaSe2,164,Se,d,0.6711,0.6712,-1.3424,7.45E-05,0.6711,0,0,0.6712,0,-1.3424
JVASP-59,Te2Mo,194,Te,f,9.1281,9.1282,-18.2563,5.48E-06,9.1282,0,0,9.1281,0,-18.2563
JVASP-59,Te2Mo,194,Mo,d,3.4911,3.4915,-6.9826,5.73E-05,3.4915,0,0,3.4911,0,-6.9826
JVASP-590,Se2Ta,160,Se,a,0.605,0.6052,-1.2102,0.000165262,0.5722,-0.0193,-0.242,0.5937,-0.1414,-1.1659
JVASP-590,Se2Ta,160,Ta,a,7.7336,7.7369,-15.4706,0.000213308,7.3142,-0.2468,-3.0935,7.5893,-1.808,-14.9035
JVASP-591,S2Ta,5,S,c,1.7841,1.9451,-3.7293,0.043171641,1.8333,-0.0036,0.7879,1.7835,0.0658,-3.6168
JVASP-591,S2Ta,5,Ta,b,7.7381,7.8729,-15.611,0.008634937,7.394,-0.0004,3.3193,7.7381,0.0048,-15.1321
JVASP-593,TaS2,164,Ta,a,6.9825,6.9841,-13.9666,0.000114559,6.9841,0,0,6.9825,0,-13.9666
JVASP-593,TaS2,164,S,d,0.467,0.467,-0.934,0,0.467,0,0,0.467,0,-0.934
JVASP-594,TaS2,194,Ta,b,7.935,7.9374,-15.8724,0.000151206,7.9374,0,0,7.935,0,-15.8724
JVASP-594,TaS2,194,S,f,1.7803,1.7804,-3.5607,2.81E-05,1.7804,0,0,1.7803,0,-3.5607
JVASP-59484,AlCu2Re2,127,Al,a,-1.3126,-1.3126,2.6252,0,-1.3126,0,0,-1.3126,0,2.6252
JVASP-59484,AlCu2Re2,127,Cu,g,-0.8635,-2.6887,3.5522,0.51382242,1.3444,-2.2078,0,1.3444,0,-2.6887
JVASP-59484,AlCu2Re2,127,Re,h,6.2965,13.786,-20.0825,0.372936636,-3.1482,-16.9342,0,-3.1482,0,6.2965
JVASP-595,TaSe2,166,Ta,a,7.5494,7.5497,-15.0991,1.99E-05,6.0967,-0.8784,-5.4796,7.0185,-3.3123,-13.1152
JVASP-595,TaSe2,166,Se,c,0.7923,0.7923,-1.5846,0,0.6398,-0.0922,-0.5751,0.7365,-0.3476,-1.3763
JVASP-59572,ONiZr3,63,O,a,0.3379,0.5476,-0.8855,0.236815359,0.5476,0,0,-0.7672,-0.3615,0.2197
JVASP-59572,ONiZr3,63,Ni,c,0.8889,4.2402,-5.1291,0.653389484,4.2402,0.0001,0,0.8889,0,-5.1291
JVASP-59572,ONiZr3,63,Zr,c,0.262,2.5012,-2.7632,0.810364794,-2.7632,0,0,0.262,0,2.5012
JVASP-59572,ONiZr3,63,Zr,f,0.0849,0.6447,-0.7296,0.767269737,0.0849,0,0,0.6442,0.0247,-0.7292
JVASP-59582,O3MnLa,167,O,e,-1.9121,-3.4499,5.3619,0.28680132,-1.9393,-1.7985,2.5806,0.9806,-3.0723,0.9586
JVASP-59582,O3MnLa,167,Mn,b,-0.2311,-0.2317,0.4629,0.001296176,-0.0745,0.1113,0.2682,-0.1521,0.1906,0.2266
JVASP-59582,O3MnLa,167,La,a,-4.1295,-4.13,8.2596,6.05E-05,-1.3291,1.9905,4.7846,-2.7146,3.401,4.0437
JVASP-59583,O3NiPr,167,O,e,-6.1614,-6.3831,12.5445,0.017673084,-3.0907,-4.5849,5.2317,0.3383,-7.8117,2.7524
