jid,site_idx,element,frob_norm,cartesian_max,principal_max,difference,strict_underestimation,tol_filtered_underestimation,ratio
JVASP-79378,3,N,12.554451428344715,10.250666666666666,10.250666666666666,0.0,False,False,1.0
JVASP-7937,0,Fe,140.4887638282863,101.004,101.004,0.0,False,False,1.0
JVASP-7937,1,Fe,140.4887638282863,101.004,101.004,0.0,False,False,1.0
JVASP-7937,2,P,102.96322396856073,65.533,78.37112891253474,12.838128912534742,True,True,1.1959032687735147
JVASP-7937,3,P,102.96322396856073,65.533,78.37112891253474,12.838128912534742,True,True,1.1959032687735147
JVASP-7937,4,P,102.96322396856073,65.533,78.37112891253474,12.838128912534742,True,True,1.1959032687735147
JVASP-7937,5,P,102.96322396856073,65.533,78.37112891253474,12.838128912534742,True,True,1.1959032687735147
JVASP-79389,0,Tc,13.092522675176086,10.69,10.69,0.0,False,False,1.0
JVASP-79389,1,Tc,13.092522675176086,10.69,10.69,0.0,False,False,1.0
JVASP-79389,2,As,62.012098824879864,50.632666666666665,50.632666666666665,0.0,False,False,1.0
JVASP-79389,3,As,62.012098824879864,50.632666666666665,50.632666666666665,0.0,False,False,1.0
JVASP-79389,4,As,17.30319554302037,14.128,14.128,0.0,False,False,1.0
JVASP-79389,5,As,62.012098824879864,50.632666666666665,50.632666666666665,0.0,False,False,1.0
JVASP-79389,6,As,62.012098824879864,50.632666666666665,50.632666666666665,0.0,False,False,1.0
JVASP-79389,7,As,17.30319554302037,14.128,14.128,0.0,False,False,1.0
JVASP-7939,0,Tl,88.47067057505556,72.236,72.236,0.0,False,False,1.0
JVASP-7939,1,Tl,88.47067057505556,72.236,72.236,0.0,False,False,1.0
JVASP-7939,2,In,21.987844687463113,17.953,17.953,0.0,False,False,1.0
JVASP-7939,3,In,21.987844687463113,17.953,17.953,0.0,False,False,1.0
JVASP-7939,4,S,14.776546890258224,12.065,12.065,0.0,False,False,1.0
JVASP-7939,5,S,14.776546890258224,12.065,12.065,0.0,False,False,1.0
JVASP-7939,6,S,14.776546890258224,12.065,12.065,0.0,False,False,1.0
JVASP-7939,7,S,14.776546890258224,12.065,12.065,0.0,False,False,1.0
JVASP-79400,0,Tc,32.18629522017096,26.28,26.28,0.0,False,False,1.0
JVASP-79400,1,Tc,32.18629522017096,26.28,26.28,0.0,False,False,1.0
JVASP-79400,2,Tc,123.5375656875268,100.868,100.868,0.0,False,False,1.0
JVASP-79400,3,As,72.93110760162634,59.548,59.548,0.0,False,False,1.0
JVASP-79403,0,U,638.5158397205194,521.346,521.346,0.0,False,False,1.0
JVASP-79403,1,U,638.5158397205194,521.346,521.346,0.0,False,False,1.0
JVASP-79403,2,U,654.1917575777508,534.1453333333333,534.1453333333333,0.0,False,False,1.0
JVASP-79403,3,Pa,617.3122400104073,504.03333333333336,504.03333333333336,0.0,False,False,1.0
JVASP-79412,0,Cu,11.192946439610974,9.139,9.139001312670796,1.312670796949078e-06,True,False,1.000000143633964
JVASP-79412,1,Cu,11.192946439610974,9.139,9.139001312670798,1.312670798725435e-06,True,False,1.0000001436339643
JVASP-79412,2,Cu,20.632870247899753,16.846666666666668,16.846667379086504,7.124198369012902e-07,True,False,1.0000000422884747
JVASP-79412,3,Si,7.459512763355705,6.0906666666666665,6.0906666666666665,0.0,False,False,1.0
JVASP-7942,0,Dy,15.837178599738023,12.931,12.931,0.0,False,False,1.0
JVASP-7942,1,Ga,1.3900870476340683,1.135,1.135,0.0,False,False,1.0
JVASP-7942,2,Ga,1.3900870476340683,1.135,1.135,0.0,False,False,1.0
JVASP-79432,0,Li,0.10614455552060437,0.08666666666666666,0.08666666666666666,0.0,False,False,1.0
JVASP-79432,1,Li,0.10614455552060437,0.08666666666666666,0.08666666666666666,0.0,False,False,1.0
JVASP-79432,2,Li,0.6499312784184701,0.5306666666666667,0.5306666666666667,0.0,False,False,1.0
JVASP-79432,3,Zn,14.162949904592617,11.564,11.564000115293709,1.1529370880225542e-07,True,False,1.0000000099700543
JVASP-79439,0,W,263.80378094712745,199.279,199.279,0.0,False,False,1.0
JVASP-79439,1,W,263.80378094712745,199.279,199.279,0.0,False,False,1.0
JVASP-79439,2,N,15.482889911124474,12.191,12.193946049281914,0.002946049281913332,True,True,1.0002416577214268
JVASP-79439,3,N,15.482889911124474,12.191,12.193946049281914,0.002946049281913332,True,True,1.0002416577214268
JVASP-79440,0,Y,21.860522546361967,17.849,17.849,0.0,False,False,1.0
JVASP-79440,1,Y,21.860522546361967,17.849,17.849,0.0,False,False,1.0
JVASP-79440,2,Y,21.860522546361967,17.849,17.849,0.0,False,False,1.0
JVASP-79440,3,Y,21.860522546361967,17.849,17.849,0.0,False,False,1.0
JVASP-79440,4,Si,37.020565338741115,28.965,28.965,0.0,False,False,1.0
JVASP-79440,5,Si,37.020565338741115,28.965,28.965,0.0,False,False,1.0
JVASP-79440,6,Si,37.020565338741115,28.965,28.965,0.0,False,False,1.0
JVASP-79440,7,Si,37.020565338741115,28.965,28.965,0.0,False,False,1.0
JVASP-79441,0,K,22.129915092471546,18.069,18.069,0.0,False,False,1.0
JVASP-79441,1,Yb,62.25010808022746,50.827,50.827000013117335,1.3117336550294567e-08,True,False,1.0000000002580782
JVASP-79441,2,S,4.247415213986031,3.468,3.468,0.0,False,False,1.0
JVASP-79441,3,S,4.247415213986031,3.468,3.468,0.0,False,False,1.0
JVASP-79442,0,Li,0.9982234218851008,0.815,0.815,0.0,False,False,1.0
JVASP-79442,1,Li,0.9982234218851008,0.815,0.815,0.0,False,False,1.0
JVASP-79442,2,Rh,35.10387320510374,27.092,27.092,0.0,False,False,1.0
JVASP-79442,3,Rh,29.203780474452273,23.333,23.333,0.0,False,False,1.0
JVASP-79442,4,Rh,29.203780474452273,23.333,23.333,0.0,False,False,1.0
JVASP-79442,5,Rh,35.10387320510374,27.092,27.092,0.0,False,False,1.0
JVASP-79442,6,Rh,29.203780474452273,23.333,23.333,0.0,False,False,1.0
JVASP-79442,7,Rh,29.203780474452273,23.333,23.333,0.0,False,False,1.0
JVASP-79450,0,K,70.36560094250599,53.013,54.384034807934995,1.371034807934997,True,True,1.0258622377140512
JVASP-79450,1,K,70.36560094250599,53.013,54.384034807934995,1.371034807934997,True,True,1.0258622377140512
JVASP-79450,2,Mn,88.30748648897216,51.797,69.3370678660105,17.540067866010503,True,True,1.3386309605963762
JVASP-79450,3,Mn,88.30748648897216,51.797,69.3370678660105,17.540067866010503,True,True,1.3386309605963762
JVASP-79450,4,O,33.98295247130047,24.055333333333333,24.055333333333333,0.0,False,False,1.0
JVASP-79450,5,O,33.98295247130047,24.055333333333333,24.055333333333333,0.0,False,False,1.0
JVASP-79450,6,O,33.98295247130047,24.055333333333333,24.055333333333333,0.0,False,False,1.0
JVASP-79450,7,O,33.98295247130047,24.055333333333333,24.055333333333333,0.0,False,False,1.0
JVASP-79451,0,Mn,30.573047411077624,14.678,23.552947852445957,8.874947852445956,True,True,1.6046428568228612
JVASP-79451,1,H,22.014562331935345,10.613,17.96584216256347,7.352842162563469,True,True,1.692814676581878
JVASP-79451,2,O,80.02343640459337,38.121,63.390242509318185,25.269242509318182,True,True,1.662869350471346
JVASP-79451,3,O,40.396169026282685,25.17,32.2658829963879,7.0958829963879,True,True,1.2819182755815615
JVASP-79452,0,Ir,392.3332280506797,309.36566666666664,309.36566666666664,0.0,False,False,1.0
JVASP-79452,1,Ir,392.3332280506797,309.36566666666664,309.36566666666664,0.0,False,False,1.0
JVASP-79452,2,N,10.67079381614445,8.712666666666665,8.712666666666665,0.0,False,False,1.0
JVASP-79452,3,N,10.67079381614445,8.712666666666665,8.712666666666665,0.0,False,False,1.0
JVASP-79453,0,Ho,34.14855361505081,24.849,24.849,0.0,False,False,1.0
JVASP-79453,1,Ho,34.148510519006045,24.848666666666666,24.848666666666666,0.0,False,False,1.0
JVASP-79453,2,Au,223.91320072444736,182.54066666666665,182.54066666666665,0.0,False,False,1.0
JVASP-79453,3,Au,223.91320072444736,182.54066666666665,182.54066666666665,0.0,False,False,1.0
JVASP-79459,0,Al,19.774813071177185,15.42,15.42,0.0,False,False,1.0
JVASP-79459,1,Al,19.774813071177185,15.42,15.42,0.0,False,False,1.0
JVASP-79459,2,Co,10.794389190686058,7.937,7.937,0.0,False,False,1.0
JVASP-79459,3,Co,10.794389190686058,7.937,7.937,0.0,False,False,1.0
JVASP-79459,4,Co,10.794389190686058,7.937,7.937,0.0,False,False,1.0
JVASP-79459,5,Co,10.794389190686058,7.937,7.937,0.0,False,False,1.0
JVASP-79459,6,Si,38.308020700631346,30.0,30.0,0.0,False,False,1.0
JVASP-79459,7,Si,38.308020700631346,30.0,30.0,0.0,False,False,1.0
JVASP-79460,0,Cr,28.68352488799102,23.42,23.42,0.0,False,False,1.0
JVASP-79460,1,Cr,4.918575403508622,4.016,4.016,0.0,False,False,1.0
JVASP-79460,2,Cr,4.918575403508622,4.016,4.016,0.0,False,False,1.0
JVASP-79460,3,Cr,28.68352488799102,23.42,23.42,0.0,False,False,1.0
JVASP-79460,4,Cr,4.918575403508622,4.016,4.016,0.0,False,False,1.0
JVASP-79460,5,Cr,4.918575403508622,4.016,4.016,0.0,False,False,1.0
JVASP-79460,6,Fe,6.970431311379998,5.691333333333334,5.691333333333334,0.0,False,False,1.0
JVASP-79460,7,Fe,6.970431311379998,5.691333333333334,5.691333333333334,0.0,False,False,1.0
JVASP-79461,0,Ti,5.4143265509202525,4.411,4.411000157183286,1.5718328683078653e-07,True,False,1.0000000356343883
JVASP-79461,1,Mo,26.559999811746984,19.473,19.47300010673782,1.067378221364379e-07,True,False,1.000000005481324
JVASP-79461,2,Mo,26.559999811746984,19.473,19.47300010673782,1.067378221364379e-07,True,False,1.000000005481324
JVASP-79461,3,Mo,52.373676804287854,38.309,38.30900015165686,1.516568630677284e-07,True,False,1.0000000039587789
JVASP-79464,0,Li,0.485815465651997,0.39666666666666667,0.39666666666666667,0.0,False,False,1.0
JVASP-79464,1,Li,0.485815465651997,0.39666666666666667,0.39666666666666667,0.0,False,False,1.0
JVASP-79464,2,Li,0.485815465651997,0.39666666666666667,0.39666666666666667,0.0,False,False,1.0
JVASP-79464,3,Li,0.485815465651997,0.39666666666666667,0.39666666666666667,0.0,False,False,1.0
JVASP-79464,4,Ag,47.12736615456742,38.47933333333333,38.47933333333333,0.0,False,False,1.0
JVASP-79464,5,Ag,47.12736615456742,38.47933333333333,38.47933333333333,0.0,False,False,1.0
JVASP-79464,6,Ag,47.12736615456742,38.47933333333333,38.47933333333333,0.0,False,False,1.0
JVASP-79464,7,Ag,47.12736615456742,38.47933333333333,38.47933333333333,0.0,False,False,1.0
JVASP-79466,0,La,197.622382958004,161.358,161.358,0.0,False,False,1.0
JVASP-79466,1,La,197.622382958004,161.358,161.358,0.0,False,False,1.0
JVASP-79466,2,N,24.292406275761707,19.834666666666667,19.834666666666667,0.0,False,False,1.0
JVASP-79466,3,N,24.292406275761707,19.834666666666667,19.834666666666667,0.0,False,False,1.0
JVASP-79467,0,Hf,36.045760000310715,27.049,27.04900071119539,7.111953905791779e-07,True,False,1.0000000262928535
JVASP-79467,1,Hf,36.045760000310715,27.049,27.04900071119539,7.111953905791779e-07,True,False,1.0000000262928535
JVASP-79467,2,Ni,53.63630207238377,42.913,42.91300112596956,1.1259695611443021e-06,True,False,1.0000000262384257
JVASP-79467,3,Ni,53.63630207238377,42.913,42.91300112596956,1.1259695611443021e-06,True,False,1.0000000262384257
JVASP-79468,0,Ga,20.689206864127648,16.892666666666667,16.892666666666667,0.0,False,False,1.0
JVASP-79468,1,Ga,20.689206864127648,16.892666666666667,16.892666666666667,0.0,False,False,1.0
JVASP-79468,2,Co,8.792851680010681,7.179333333333333,7.179333333333333,0.0,False,False,1.0
JVASP-79468,3,Co,8.792851680010681,7.179333333333333,7.179333333333333,0.0,False,False,1.0
JVASP-79468,4,Co,8.792851680010681,7.179333333333333,7.179333333333333,0.0,False,False,1.0
JVASP-79468,5,Co,8.792851680010681,7.179333333333333,7.179333333333333,0.0,False,False,1.0
JVASP-79468,6,Ni,24.38711987914932,19.912,19.912,0.0,False,False,1.0
JVASP-79468,7,Ni,24.38711987914932,19.912,19.912,0.0,False,False,1.0
JVASP-79474,0,Ce,34.382584031260166,26.752666666666666,26.752666666666666,0.0,False,False,1.0
JVASP-79474,1,Ce,34.382584031260166,26.752666666666666,26.752666666666666,0.0,False,False,1.0
JVASP-79474,2,Ga,34.78399609015617,24.686,24.686000040213933,4.021393351649749e-08,True,False,1.0000000016290178
JVASP-79474,3,Ga,34.78399609015617,24.686,24.686000040213933,4.021393351649749e-08,True,False,1.0000000016290178
JVASP-79475,0,Ca,25.132243035590758,15.619,20.52039038831034,4.90139038831034,True,True,1.3138094876951367
JVASP-79475,1,Zr,29.494418228991513,18.333666666666666,24.082091096417194,5.7484244297505285,True,True,1.3135447226277992
JVASP-79475,2,N,3.5481973827095166,2.2056666666666667,2.8970910162606494,0.6914243495939827,True,True,1.3134763561707643
JVASP-79475,3,N,3.5481973827095166,2.2056666666666667,2.8970910162606494,0.6914243495939827,True,True,1.3134763561707643
JVASP-79478,0,Mg,4.512776824380602,3.6846666666666668,3.6846666666666668,0.0,False,False,1.0
JVASP-79478,1,Cd,47.74137162531746,38.98066666666667,38.98066666666667,0.0,False,False,1.0
JVASP-79478,2,Cd,61.95208633021705,50.583666666666666,50.583666666666666,0.0,False,False,1.0
JVASP-79478,3,Cd,61.95208633021705,50.583666666666666,50.583666666666666,0.0,False,False,1.0
JVASP-79479,0,Ce,206.68671975238271,168.759,168.759,0.0,False,False,1.0
JVASP-79479,1,Ce,292.9324370988414,239.17833333333334,239.17833333333334,0.0,False,False,1.0
JVASP-79479,2,Ce,292.9324370988414,239.17833333333334,239.17833333333334,0.0,False,False,1.0
JVASP-79479,3,Mg,8.191093699866947,6.688,6.688,0.0,False,False,1.0
JVASP-7947,0,Ce,65.00047631107535,53.07266666666667,53.07266666666667,0.0,False,False,1.0
JVASP-7947,1,Ce,65.00047631107535,53.07266666666667,53.07266666666667,0.0,False,False,1.0
JVASP-7947,2,Ge,54.98696224257771,44.89666666666667,44.89666666666667,0.0,False,False,1.0
JVASP-7947,3,Ge,54.98696224257771,44.89666666666667,44.89666666666667,0.0,False,False,1.0
JVASP-7947,4,Ge,54.98696224257771,44.89666666666667,44.89666666666667,0.0,False,False,1.0
JVASP-7947,5,Ge,54.98696224257771,44.89666666666667,44.89666666666667,0.0,False,False,1.0
JVASP-7947,6,Pt,17.573455911307448,14.348666666666666,14.348666666666666,0.0,False,False,1.0
JVASP-7947,7,Pt,17.573455911307448,14.348666666666666,14.348666666666666,0.0,False,False,1.0
JVASP-7947,8,Pt,17.573455911307448,14.348666666666666,14.348666666666666,0.0,False,False,1.0
JVASP-7947,9,Pt,17.573455911307448,14.348666666666666,14.348666666666666,0.0,False,False,1.0
JVASP-79481,0,Ce,65.45041914304292,53.399,53.399,0.0,False,False,1.0
JVASP-79481,1,Ce,201.6818200086463,163.939,163.939,0.0,False,False,1.0
JVASP-79481,2,Ce,219.54291067123984,179.236,179.236,0.0,False,False,1.0
JVASP-79481,3,Mg,1.4690105513576137,1.096,1.096,0.0,False,False,1.0
JVASP-79482,0,Ca,24.91457671056578,20.342666666666666,20.342666666666666,0.0,False,False,1.0
JVASP-79482,1,Ca,24.91457671056578,20.342666666666666,20.342666666666666,0.0,False,False,1.0
JVASP-79482,2,Zn,44.120209269675954,36.024,36.024,0.0,False,False,1.0
JVASP-79482,3,Zn,44.120209269675954,36.024,36.024,0.0,False,False,1.0
JVASP-79483,0,Ca,0.3599194354296528,0.281,0.281,0.0,False,False,1.0
JVASP-79483,1,Ca,0.3599194354296528,0.281,0.281,0.0,False,False,1.0
JVASP-79483,2,Mg,0.7558187613442789,0.589,0.589,0.0,False,False,1.0
JVASP-79483,3,Mg,0.7558187613442789,0.589,0.589,0.0,False,False,1.0
JVASP-79486,0,Mg,1.5742054080286556,1.2853333333333332,1.2853333333333332,0.0,False,False,1.0
JVASP-79486,1,Sc,14.461787441391884,11.808,11.808,0.0,False,False,1.0
JVASP-79486,2,Sc,14.461787441391884,11.808,11.808,0.0,False,False,1.0
JVASP-79486,3,Ru,65.32544195028458,53.338,53.338,0.0,False,False,1.0
JVASP-79490,0,Pb,204.25540991121875,165.827,165.827,0.0,False,False,1.0
JVASP-79490,1,Pb,204.25540991121875,165.827,165.827,0.0,False,False,1.0
JVASP-79490,2,Pb,204.25540991121875,165.827,165.827,0.0,False,False,1.0
JVASP-79490,3,Pb,204.25540991121875,165.827,165.827,0.0,False,False,1.0
JVASP-79490,4,Se,13.25077741115592,10.571,10.571,0.0,False,False,1.0
JVASP-79490,5,Se,13.25077741115592,10.571,10.571,0.0,False,False,1.0
JVASP-79490,6,Se,13.25077741115592,10.571,10.571,0.0,False,False,1.0
JVASP-79490,7,Se,13.25077741115592,10.571,10.571,0.0,False,False,1.0
JVASP-79491,0,H,19.753849160775395,11.255,16.127127384236317,4.872127384236316,True,True,1.432885596111623
JVASP-79491,1,H,19.754198186714643,9.685,16.127414042857943,6.442414042857942,True,True,1.6651950483074798
JVASP-79491,2,H,0.5093112996979353,0.279,0.40653444664492067,0.12753444664492064,True,True,1.4571127119889629
JVASP-79491,3,S,90.1921959706049,48.481,70.29927760305235,21.818277603052344,True,True,1.4500376973051783
JVASP-79492,0,B,5.787327765615721,4.725333333333333,4.725333333333333,0.0,False,False,1.0
JVASP-79492,1,B,5.786919560526135,4.725,4.725,0.0,False,False,1.0
JVASP-79492,2,Rh,26.866003833841756,21.936,21.936,0.0,False,False,1.0
JVASP-79492,3,Rh,26.866003833841756,21.936,21.936,0.0,False,False,1.0
JVASP-79493,0,Bi,820.7331998049061,642.017,670.1215400850705,28.104540085070425,True,True,1.0437753830273504
JVASP-79493,1,Bi,820.7331998049061,642.017,670.1215400850705,28.104540085070425,True,True,1.0437753830273504
JVASP-79493,2,Se,284.14113059534344,221.906,232.00006583279685,10.094065832796844,True,True,1.0454880257081685
JVASP-79493,3,Se,284.14034962438313,221.90533333333335,231.9994281503982,10.094094817064843,True,True,1.045488292982585
JVASP-79494,0,Bi,816.797901144463,666.908,666.9104928772867,0.00249287728672698,True,True,1.0000037379627875
JVASP-79494,1,Bi,816.797901144463,666.908,666.9104928772867,0.00249287728672698,True,True,1.0000037379627875
JVASP-79494,2,Bi,816.797901144463,666.908,666.9104928772867,0.00249287728672698,True,True,1.0000037379627875
JVASP-79494,3,Bi,816.797901144463,666.908,666.9104928772867,0.00249287728672698,True,True,1.0000037379627875
JVASP-79494,4,Se,283.2527833484901,231.27066666666667,231.27492909915924,0.004262432492566859,True,True,1.0000184304933868
JVASP-79494,5,Se,283.2527833484901,231.27066666666667,231.27492909915924,0.004262432492566859,True,True,1.0000184304933868
JVASP-79494,6,Se,283.2527833484901,231.27066666666667,231.27492909915924,0.004262432492566859,True,True,1.0000184304933868
JVASP-79494,7,Se,283.2527833484901,231.27066666666667,231.27492909915924,0.004262432492566859,True,True,1.0000184304933868
JVASP-79496,0,Rb,4.258647203044648,2.853,3.0638654454975236,0.2108654454975234,True,True,1.073910075533657
JVASP-79496,1,Rb,4.258647203044648,2.853,3.0638654454975236,0.2108654454975234,True,True,1.073910075533657
JVASP-79496,2,Rb,4.258647203044648,2.853,3.0638654454975236,0.2108654454975234,True,True,1.073910075533657
JVASP-79496,3,Rb,4.258647203044648,2.853,3.0638654454975236,0.2108654454975234,True,True,1.073910075533657
JVASP-79497,0,Ru,35.42207932914159,28.922,28.92200147472229,1.474722289174224e-06,True,False,1.0000000509896372
JVASP-79497,1,Ru,35.42207932914159,28.922,28.92200147472229,1.474722289174224e-06,True,False,1.0000000509896372
JVASP-79497,2,N,11.60445767797875,9.475,9.475,0.0,False,False,1.0
JVASP-79497,3,N,11.60445767797875,9.475,9.475,0.0,False,False,1.0
JVASP-79499,0,Fe,2.7385295324315937,2.236,2.236,0.0,False,False,1.0
JVASP-79499,1,Fe,2.7385295324315937,2.236,2.236,0.0,False,False,1.0
JVASP-79499,2,Se,80.87643583063404,66.03533333333333,66.03533333333333,0.0,False,False,1.0
JVASP-79499,3,Se,80.87643583063404,66.03533333333333,66.03533333333333,0.0,False,False,1.0
JVASP-7949,0,U,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-7949,1,U,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-7949,2,U,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-7949,3,U,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-7949,4,P,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-7949,5,P,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-7949,6,P,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-7949,7,P,0.0,0.0,0.0,0.0,False,False,1.0
JVASP-79503,0,Mn,54.8648961176452,44.797,44.797,0.0,False,False,1.0
JVASP-79503,1,Mn,54.8648961176452,44.797,44.797,0.0,False,False,1.0
JVASP-79503,2,As,16.835343002148782,13.746,13.746,0.0,False,False,1.0
JVASP-79503,3,As,16.835343002148782,13.746,13.746,0.0,False,False,1.0
JVASP-79510,0,Ca,8.752485932579383,7.146,7.145999999999999,-8.881784197001252e-16,False,False,0.9999999999999999
JVASP-79510,1,Ca,8.752485932579383,7.146,7.145999999999999,-8.881784197001252e-16,False,False,0.9999999999999999
JVASP-79510,2,Ca,8.752485932579383,7.146,7.145999999999999,-8.881784197001252e-16,False,False,0.9999999999999999
JVASP-79510,3,Ca,8.752485932579383,7.146,7.145999999999999,-8.881784197001252e-16,False,False,0.9999999999999999
JVASP-79512,0,Sc,4.151885114017487,3.39,3.39,0.0,False,False,1.0
JVASP-79512,1,Sc,4.151885114017487,3.39,3.39,0.0,False,False,1.0
JVASP-79512,2,Sc,4.150252120855631,3.3886666666666665,3.3886666666666665,0.0,False,False,1.0
JVASP-79512,3,Sc,4.150252120855631,3.3886666666666665,3.3886666666666665,0.0,False,False,1.0
JVASP-79513,0,Na,55.4951873408857,29.783,44.68736934643095,14.904369346430947,True,True,1.5004321037649313
